replicate,K,placebo,placebo_minus_real_mae,placebo_minus_direct_mae,share_months_real_better,share_months_placebo_beats_direct
15,8,SyntheticResidual,17.861202735708297,-2.4147750209141003,0.5686274509803921,0.5686274509803921
15,10,ShuffledResidual,4.7687304681458045,-6.758862348942974,0.5294117647058824,0.5686274509803921
15,10,SyntheticResidual,8.04354753746873,-3.4840452796200485,0.6470588235294118,0.5294117647058824
15,12,ShuffledResidual,0.3648602123330242,-4.737045721817866,0.47058823529411764,0.5294117647058824
15,12,SyntheticResidual,1.458067047243698,-3.6438388869071923,0.5294117647058824,0.5294117647058824
15,14,ShuffledResidual,5.845741397819122,0.2575953958200235,0.5490196078431373,0.5098039215686274
15,14,SyntheticResidual,4.2971424471933934,-1.2910035548057046,0.5294117647058824,0.49019607843137253
16,5,ShuffledResidual,-10.663294919166797,-30.710233673164666,0.4117647058823529,0.5294117647058824
16,5,SyntheticResidual,22.71518116758441,2.6682424135865404,0.5098039215686274,0.45098039215686275
16,8,ShuffledResidual,21.001787619981577,0.7258098633591819,0.5686274509803921,0.5098039215686274
16,8,SyntheticResidual,18.160507419090667,-2.115470337531723,0.5294117647058824,0.5882352941176471
16,10,ShuffledResidual,3.596109961221965,-7.931482855866814,0.43137254901960786,0.5686274509803921
16,10,SyntheticResidual,13.951965605980746,2.4243727888919726,0.5490196078431373,0.5490196078431373
16,12,ShuffledResidual,2.197996310787684,-2.903909623363207,0.5098039215686274,0.5490196078431373
16,12,SyntheticResidual,6.702070670982838,1.6001647368319476,0.5294117647058824,0.5098039215686274
16,14,ShuffledResidual,0.20745463314129553,-5.380691368857803,0.45098039215686275,0.5882352941176471
16,14,SyntheticResidual,7.639074082108884,2.0509280801097862,0.6078431372549019,0.5686274509803921
17,5,ShuffledResidual,9.074704754949753,-10.97223399904812,0.43137254901960786,0.49019607843137253
17,5,SyntheticResidual,3.4034209854469863,-16.643517768550883,0.5294117647058824,0.5686274509803921
17,8,ShuffledResidual,10.144506895981953,-10.131470860640443,0.6470588235294118,0.5686274509803921
17,8,SyntheticResidual,15.998834602303628,-4.27714315431877,0.5686274509803921,0.5686274509803921
17,10,ShuffledResidual,6.470083601878985,-5.057509215209794,0.5882352941176471,0.5294117647058824
17,10,SyntheticResidual,18.97886827296828,7.451275455879501,0.6862745098039216,0.5098039215686274
17,12,ShuffledResidual,5.452094879995568,0.35018894584467775,0.5686274509803921,0.5098039215686274
17,12,SyntheticResidual,-1.4874172487980917,-6.5893231829489824,0.5098039215686274,0.6078431372549019
17,14,ShuffledResidual,1.635861655479394,-3.952284346519703,0.5294117647058824,0.5294117647058824
17,14,SyntheticResidual,2.735799517300151,-2.8523464846989466,0.5098039215686274,0.5490196078431373
18,5,ShuffledResidual,6.363371326855938,-13.683567427141938,0.5686274509803921,0.43137254901960786
18,5,SyntheticResidual,11.652387833276785,-8.394550920721082,0.49019607843137253,0.5490196078431373
18,8,ShuffledResidual,10.273467325639858,-10.002510430982538,0.5098039215686274,0.6078431372549019
18,8,SyntheticResidual,30.055179853989333,9.779202097366934,0.6470588235294118,0.5686274509803921
18,10,ShuffledResidual,5.439646615025162,-6.087946202063615,0.5882352941176471,0.5294117647058824
18,10,SyntheticResidual,11.272679170840515,-0.2549136462482598,0.45098039215686275,0.6078431372549019
18,12,ShuffledResidual,2.5018445091627366,-2.6000614249881537,0.47058823529411764,0.49019607843137253
18,12,SyntheticResidual,3.2658832175814654,-1.8360227165694256,0.5098039215686274,0.5490196078431373
18,14,ShuffledResidual,5.341851490242316,-0.24629451175678221,0.5882352941176471,0.5294117647058824
18,14,SyntheticResidual,9.702020774811063,4.113874772811964,0.6274509803921569,0.5294117647058824
19,5,ShuffledResidual,6.7396358025287455,-13.30730295146913,0.5882352941176471,0.5294117647058824
19,5,SyntheticResidual,25.692819313326467,5.645880559328596,0.49019607843137253,0.43137254901960786
19,8,ShuffledResidual,14.194068287203686,-6.081909469418712,0.5882352941176471,0.5294117647058824
19,8,SyntheticResidual,21.91135331303734,1.6353755564149424,0.5686274509803921,0.6078431372549019
19,10,ShuffledResidual,9.087713660100778,-2.4398791569879976,0.5490196078431373,0.5098039215686274
19,10,SyntheticResidual,7.868975228752556,-3.65861758833622,0.45098039215686275,0.5686274509803921
19,12,ShuffledResidual,-1.4232591690222447,-6.525165103173137,0.49019607843137253,0.5882352941176471
19,12,SyntheticResidual,6.520652044042637,1.4187461098917469,0.6274509803921569,0.5294117647058824
19,14,ShuffledResidual,-0.17047568180923103,-5.758621683808329,0.4117647058823529,0.6666666666666666
19,14,SyntheticResidual,5.432968666670481,-0.15517733532861627,0.5294117647058824,0.5294117647058824
